card_company,card_name,promotions,all_promotions,fee,perform,brand,rank,chart_in
현대카드,the Red Edition5,바우처 최대 20만원제공 && 공항라운지 무료이용 && M포인트 최대 2%적립,"최대 20만원 상당의 바우처 제공총 5개 영역에서 최대 20만원까지 선택하여 사용 && 전 세계 공항라운지 / 무료 발레파킹 서비스VISA Signature / MasterCard World 서비스 && [마일리지형] 대한항공 : 1천원당 1마일리지 적립 && [M포인트형] 국내외 가맹점 1% 적립월 200만원 이상 이용 시 2배, 월 100만원 이상 이용 시 1.5배 적립 && 로열티 보너스: 연간 이용금액 2,000만원 이상 시 로열티 보너스 제공(연 1회, 택 1) && the Red Edition5의 특별한 디자인을 소개합니다.내 취향에 맞는 카드 디자인을 선택해서 발급 받으세요.",국내전용 300000원  해외겸용 300000원,50,VISA,47.32142857142857,1.0
현대카드,현대카드Z family Edition2,온라인쇼핑 10%할인 && 병원/약국 10%할인 && 생활요금 10%할인,온라인 쇼핑몰 10% 청구 할인 && 병원・약국 10% 청구 할인 && 학원 10% 청구 할인 && 주유 10% 청구 할인 && 생활 요금 정기 결제 10% 청구 할인,국내전용 20000원  해외겸용 20000원,50,VISA AMEX,0.0,0.0
IBK기업은행,BLISS.5 카드(마일리지),"1,500원당 1마일적립 && 바우처 최대 10만원제공 && 영화 2천원할인","국내외 일시불, 유이자할부금액에 대해서 1,500원당 1마일 적립제휴항공사 | 대한항공 && KTX/SRT 승차권 및 철도 여행상품 3%~10% 할인 서비스 && 영화예매 할인 서비스 2,000원 청구 할인CGV 콤보 무료 이용 서비스: CGV콤보세트(팝콘大 1개 + 음료中 2개) 무료 제공 && 카페아티제 본인 음료 구매 시 동반자 1인에게 무료 음료 제공 && 바로알림(SMS) 서비스 무료 가입 && Voucher Service 종류(택1) && Premium Service",해외겸용 95000원,30,VISA BC Global,78.73333333333333,1.0
IBK기업은행,마일앤조이카드(대한항공),"1,500원당 3~1마일적립 && KTX, SRT  10%할인 && 공항라운지 연 2회무료","이용금액 1,500원 당 1~3마일 적립 && KTX, SRT 일반석 승차권 10% 할인 && 공항라운지 무료 이용(연2회) && 각종 여행편의 서비스 && UnionPay 플래티늄 서비스",해외겸용 30000원,0,UnionPay,47.9344262295082,1.0
삼성카드,국민행복 삼성카드 V2,쇼핑 7%할인 && 보육 7%할인 && 생활요금 7%할인,"정부지원 국가바우처 이용 가능 && 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인 && 의료·산후조리원·학원·학습지·온라인서점·어린이집·유치원·주유 7% 결제일할인 && 아파트 관리비·도시가스요금·전기요금·4대 사회보험·보험·통신·렌탈 자동납부 연결 시 7% 결제일할인 && 스트리밍 3,000원 결제일할인 && 해외 1.5% 결제일할인 && 임신, 출산, 육아 등 국가가 지원하는 바우처를 해당 카드로 이용 가능,신세계백화점 제휴 서비스",국내전용 없음  해외겸용 없음,0,Mastercard,76.45714285714286,1.0
신한카드,신한카드 구독 좋아요,디지털구독 100%할인 && 정기결제 자동이체 1천원할인 && 생활 서비스 10%할인,5개 영역 디지털 구독 가맹점 정기결제 이용 시 결제일 할인 && 서비스 대상 정기결제 자동이체 시 결제일 할인 && 서비스 대상 배달앱/생활편의 가맹점 이용 시 결제일 할인,국내전용 15000원  해외겸용 18000원,40,VISA,44.6,1.0
현대카드,American Express® Gold Card Edition2,바우처 연간 25만원상당 && 전 세계 공항라운지 연 10회무료 이용 && 멤버십리워즈(MR) 최대 3MR적립,"국내 트래블·패션/뷰티 영역에서 사용 가능한 25만원 상당 바우처 제공(연 1회) && 대상점에 따라 이용 금액 1,000원당 최대 3MR 적립 && 전 세계 공항 라운지 이용, 공항 리무진・공항철도서비스 && 공항 및 국내 특급 호텔 무료 발레파킹 서비스 && Be My Guest 호텔 델리/레스토랑, 패밀리 레스토랑 할인 && The Hotel Collection 객실 업그레이드 및 호텔 크레딧 100달러(USD) 제공 && 메탈 플레이트 제공",해외겸용 300000원,50,AMEX,0.0,0.0
롯데카드,LOCA LIKIT Eat,음식점 60%할인 && 배달앱 60%할인 && 커피 60%할인,"음식점 60% 결제일 할인 && 배달의 민족, 쿠팡이츠, 요기요 60% 결제일 할인 && 스타벅스, 투썸플레이스, 할리스커피, 폴바셋 60% 결제일 할인 && 쿠팡 로켓와우, 네이버플러스 멤버십 60% 결제일 할인",국내전용 10000원  해외겸용 10000원,40,Mastercard AMEX,64.66666666666667,1.0
NH농협카드,zgm.the pay카드,국내 전 가맹점 1.0%청구 할인 && 해외 전 가맹점 1.0%청구 할인 && 온라인 간편결제 최대 1.7%청구 할인,국내/해외 전 가맹점 1.0% 청구 할인 && 온라인 간편결제 최대 1.7% 청구 할인 && 디자인 선택 가능,국내전용 12000원  해외겸용 12000원,0,Mastercard,82.6923076923077,1.0
KB국민카드,American Express Rose Gold KB Kookmin Card,"온라인 쇼핑 10%할인 (KB Pay) && 커피, 편의점 10%할인 (KB Pay) && 오프라인 쇼핑, 온라인 항공/면세점 5%할인 (KB Pay)",온라인 쇼핑 10% 할인(KB Pay 결제 시) && 커피/편의점 10% 할인(KB Pay 결제 시) && 오프라인 쇼핑 5% 할인(KB Pay 결제 시) && 온라인 항공/면세점 5% 할인(KB Pay 결제 시) && Amex Selects(셀렉츠) 서비스,해외겸용 19000원,30,AMEX,52.666666666666664,1.0
NH농협카드,NH올원 Shopping&11번가카드(R2타입),11번가 11~22%할인 && 기타 온라인쇼핑 7%할인 && 마트/병원/주유 등 5~10%할인,[공통서비스] 온라인쇼핑 5~22% 청구할인 && [R2-type 알찬서비스2] 대형마트/하나로클럽·마트 5% 청구할인 && [R2-type 알찬서비스2] 백화점 5% 청구할인 && [R2-type 알찬서비스2] 병·의원/약국 5% 청구할인 && [R2-type 알찬서비스2] 커피 10% 청구할인 && [R2-type 알찬서비스2] 베이커리 10% 청구할인 && [R2-type 알찬서비스2] 주유 60원/L 청구할인 && [특별서비스] 전국 주요 놀이공원 30~50% 할인,국내전용 8000원  해외겸용 10000원,30,Mastercard,73.84848484848484,1.0
BC 바로카드,GOAT BC 바로카드,국내 가맹점 최대 1.5%적립 && 국외 가맹점 최대 3%적립 && 연간사용액 3천만원 이상 시 10%추가 적립,"[페이북 머니 매일 적립] 국내 가맹점 최대 1.5%, 국외 가맹점 최대 3% 적립 && [페이북 머니 연간 적립] 연간 카드사용액 3천만원 이상 시 10% 추가적립 && [국제 브랜드 서비스] Mastercard/VISA Platinum 기본 서비스 제공",국내전용 12000원  해외겸용 12000원,0,VISA Mastercard,52.0,1.0
하나카드,Mile1 하나카드,국내 6대 저비용 항공사 45 UniMile적립 && 해외·면세점·여행사 35 UniMile적립 && 인천공항 라운지 무료이용,UniMile 적립 && [Global 서비스] 인천공항 라운지 무료 입장 및 위탁수화물 서비스 && UPI 플래티늄 서비스,국내전용 20000원  해외겸용 20000원,0,UnionPay,22.285714285714285,1.0
KB국민카드,The Easy카드,전 가맹점 0.7%적립or할인 택1 && 적립형선택시 3%추가적립 && 할인형선택시 5%추가할인,"[적립형] 국내/외 전 가맹점 0.7% 기본적립,  7대 영역 중 월간 이용횟수가 가장 높은 2개 영역 3% 추가적립 && [할인형] 국내/외 전 가맹점 0.7% 기본할인, 7대 영역 중 월간 이용횟수가 가장 높은 2개 영역 5% 추가할인 && 추가 적립/할인 7대 영역 안내",국내전용 15000원  해외겸용 15000원,0,Mastercard,61.07142857142857,1.0
BC 바로카드,BC 바로 리워드 플러스,영화/구독서비스 30%적립 && 쇼핑 5%적립 && 주유소/핸드폰요금 5%적립,페이북 머니 기본적립국내외 모든 가맹점 이용금액 0.5% ~ 1.5% 적립 && 쇼핑 5% 적립 && 엔터테인먼트 30% 적립 && 생활 5% 적립 && 골프 5% 적립 && 전국 모든 가맹점 2~3개월 상시 무이자할부 && MasterCard Platinum/ VISA Platinum 기본 서비스,국내전용 10000원  해외겸용 10000원,30,BC Mastercard,61.5,1.0
롯데카드,디지로카 Paris,국내·해외 0.7%할인 && 온라인 쇼핑 최대 5%할인,어디서나 0.7% 결제일 할인 && 온라인 쇼핑 최대 5% 결제일 할인,국내전용 20000원  해외겸용 20000원,0,Mastercard AMEX,52.0,1.0
하나카드,하나 CLUB H 아메리칸 익스프레스 리저브 카드,"국내 1,000원당 1마일리지적립 && 해외 1,000원당 2마일리지적립 && 인천공항 라운지 무료입장",국내 이용금액 1천원당 1마일리지 적립 && 해외 이용금액 1천원당 2마일리지 적립 && 인천공항 라운지 무료 서비스 && Special Service 메탈 플레이트 기본 제공 && 국제 브랜드 서비스,해외겸용 150000원,50,AMEX,55.857142857142854,1.0
현대카드,대한항공카드 150,국내외가맹점 1마일리지적립 && 특정업종 2~3마일리지적립 && 항공권바우처 5만원상당제공,"국내외 가맹점 이용금액 1천원당 1마일리지 기본 적립특정 업종별 이용금액 1천원당 2~3마일리지 적립(기본 1마일 + 추가 1~2마일) && 마일리지, 항공권, 면세점 바우처 서비스 && 특수 소재 플레이트 && 인천국제공항 제2여객터미널 마티나/마티나골드 라운지 무료 이용 && 국내 특급호텔 및 공항 무료 발레파킹서비스 && 스타벅스, 폴바셋, 이디야 결제 건당 500원 할인 && 서울 및 대도시 제휴 주차장 주말 무료 주차 && MasterCard World 서비스 && 웰컴보너스 5천 마일리지 적립",국내전용 150000원  해외겸용 150000원,0,Mastercard,86.65217391304348,1.0
삼성카드,모니모카드,스타벅스 50%할인 && 온라인쇼핑몰 7%할인 && 이동통신요금 10%결제일 할인,"[맞춤혜택] 옵션 서비스 1(Needs & Identity Option)온라인패션·오늘의집 30% 할인 / 스타벅스 50%, 교보문고·스트리밍 30% 할인 && [맞춤혜택] 옵션 서비스 2(My Shopping Otion)온라인쇼핑몰 / 편의점·다이소·올리브영 / 해외 7% 할인 && 이동통신요금·아파트 관리비 10% 결제일 할인 && 대중교통·택시 10% 결제일 할인 && 배달앱 10% 결제일 할인 && 내 마음대로 고르는 디자인",국내전용 10000원  해외겸용 10000원,30,Mastercard,83.75,1.0
삼성카드,네이버페이 taptap,네이버페이 10%적립 && 커피전문점 5%적립 && 전가맹점 0.5%적립,"라이프스타일 옵션 패키지 && [일상팩] 네이버페이 온라인 간편결제 시 10% 네이버페이 포인트 적립 && [일상팩] 커피전문점·편의점·배달앱 5% 네이버페이 포인트 적립 && [온라인팩] 네이버페이 온라인 간편결제 시 10% 네이버페이 포인트 적립 && [온라인팩] 네이버페이 온라인 간편결제 시 3,000 네이버페이 포인트 추가적립 && 국내외 온오프라인 가맹점 기본 0.5% 네이버페이 포인트 적립",국내전용 15000원  해외겸용 15000원,30,Mastercard,50.78,1.0
IBK기업은행,I-Mileage (아시아나),국내・해외 가맹점 1.5마일리지적립 && 공항 라운지 무료 이용서비스 && 스타벅스 4천원청구할인,아시아나항공 마일리지 적립 && 전 세계 공항 라운지 무료 이용 서비스 && 공항 발레파킹 무료 이용 서비스 && 스타벅스 할인 서비스 && 국제 브랜드 서비스,국내전용 41000원  해외겸용 42000원,0,BC Mastercard,0.0,0.0
NH농협카드,올바른 MYPICK 카드,전세계음식점(푸드팩) 5%할인 && 쇼핑(쇼핑팩) 5%할인 && 주유소/충전소(트레블팩) 5%할인,기본서비스(PACK 선택과 상관없이 공통 제공) && [선택형1] FOOD PACK && [선택형2] SHOPPING PACK && [선택형3] TRAVEL PACK && [선택형4] MEDI PACK && [선택형5] HEALTH & BEAUTY PACK,국내전용 13000원  해외겸용 13000원,40,VISA UnionPay,66.07142857142857,1.0
하나카드,트래블로그 신용카드,국내외가맹점 1%적립 && 해외 가맹점 3%적립 && 항공/면세점/여행 3%적립,국내외 전 가맹점 1.0% 하나머니 적립 && 간편결제 1.0%~1.3% 하나머니 적립  && 해외 가맹점 3% 하나머니 적립 (신용카드 결제 시) && 항공사 3% 하나머니 적립 && 면세점 3% 하나머니 적립 && 여행 3% 하나머니 적립 && 해외 가맹점 이용 수수료·해외 ATM 인출 수수료 면제 && 카드 플레이트 선택,국내전용 20000원  해외겸용 20000원,0,Mastercard,54.333333333333336,1.0
우리카드,카드의정석 PREMIUM MILEAGE(SKYPASS),"1,000원당 1~2마일적립 && 국내외 공항라운지 무료이용서비스 && 연1회 프리미엄기프트제공","이용금액 1,000원당 대한항공 1~2 마일리지 적립 && 국내외 공항라운지 무료 이용 서비스 && 프리미엄 기프트 서비스(연 1회, 택1) && 프리미엄 투어 서비스 && 현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인",국내전용 135000원  해외겸용 135000원,50,BC Mastercard,71.68085106382979,1.0
삼성카드,신세계이마트 삼성카드7,"신세계백화점 5%할인 && 이마트 6,000원할인 && 국내가맹점 0.5~3%적립","신세계백화점·이마트 제휴 혜택 && 국내 가맹점, 주유, 삼성전자 등 빅포인트 적립 && 영화, 세콤홈즈, 삼성미술관리움 등 할인 && 주말 5만원 이상 결제 시 2~3개월 무이자할부",국내전용 18000원  해외겸용 20000원,30,Mastercard,66.35483870967742,1.0
NH농협카드,zgm.휴가중카드,"해외가맹점 최대 5%적립 && 여행 20%할인 && 항공권, 면세점 0.5%추가적립","해외 이용액 2~5% NH포인트 적립 && 국내 이용액 0.5% NH포인트 기본적립 && 항공권, 면세점 업종 0.5% NH포인트 추가적립 && 호텔스닷컴 이용 시 20% 즉시할인(월 이용 한도 4회) && 전 세계 공항 라운지 무료 이용(The lounge / 더 라운지) && 여행자보험 무료 가입 && MASTERCARD TITANUM / PLATINUM PREMIUM SERVICES && 플레이트 디자인 선택가능",국내전용 25000원  해외겸용 25000원,50,Mastercard,85.125,1.0
KB국민카드,FINETECH카드(대한항공),국내이용 1.2마일적립 && 해외이용 2마일적립 && 게임/커피/영화 3마일적립,대한항공 마일리지 1.2~3마일 적립 && KB Good Touch 서비스 이용가능,국내전용 20000원  해외겸용 25000원,0,Mastercard,57.70175438596491,1.0
NH농협카드,NH올원 파이카드,온라인쇼핑 7~20%할인 && 주유/통신/해외 등 선택업종할인 && 생활영역 5~20%할인,[파이서비스] 온라인쇼핑+선택업종 7~20% 청구할인  && [라이프서비스] 커피전문점 20% 청구할인 && [라이프서비스] 대중교통(버스/지하철) 5% 청구할인 && [라이프서비스] 편의점 및 잡화 5% 청구할인 && [라이프서비스] 배달앱 5% 청구할인,국내전용10000원  해외겸용 12000원,30,Mastercard JCB,27.0327868852459,1.0
우리카드,트래블월렛 우리카드,트래블 포인트 최대 2.0%적립 && 해외 이용 수수료 면제서비스,트래블 포인트 적립 포인트 && 해외 이용 수수료 면제 서비스,국내전용 20000원  해외겸용 20000원,0,VISA,18.833333333333332,1.0
KB국민카드,BeV V카드(포인트형),포인트리 1.2~3.0%적립 && 프리미엄쿠폰 연 1회제공 && 해외 공항라운지 무료이용서비스,포인트리 적립 서비스 && 쿠폰서비스 && BeV Ⅴ 서비스 (여행/호텔/골프/문화/금융) && 국제브랜드 제공 서비스,국내전용 295000원  해외겸용 300000원,50,Mastercard,64.98113207547169,1.0
IBK기업은행,K-22(Mileage),"1,500원 당 최대 2마일리지적립 && 바우처 15만원 상당제공 && 공항라운지 연 4회무료","대한항공(Skypass) 마일리지 적립 && 바우처서비스 (연 1회 제공, 5가지 중 택 1) && 프리미엄 서비스 && 특별서비스 && 브랜드 서비스",국내전용 219000원  해외겸용 220000원,50,BC Mastercard,93.0,1.0
하나카드,원더카드 FREE,국내외가맹점 0.7%할인 && 간편결제 1.2%할인 && 쿠팡/마트/베이커리 2%할인,전가맹점 0.7% 할인 && 간편결제 1.2% 할인 && 쿠팡/마트/베이커리 2% 할인대중교통 3% 할인 && 무이자할부,국내전용 12000원  해외겸용 12000원,0,Mastercard,36.9,1.0
